STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period,TIMELINESS,Timeliness,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,EAMFP_NKG,Contribution of natural capital,PD,Percentage points,_T,Total - all activities,2013,,0.06,,A,Normal value,,,0,Units,_Z,Not applicable,,,5,5 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,EAMFP_NKG,Contribution of natural capital,PD,Percentage points,_T,Total - all activities,2012,,0.18,,A,Normal value,,,0,Units,_Z,Not applicable,,,5,5 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,EAMFP_NKG,Contribution of natural capital,PD,Percentage points,_T,Total - all activities,2011,,0.81,,A,Normal value,,,0,Units,_Z,Not applicable,,,5,5 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,EAMFP_NKG,Contribution of natural capital,PD,Percentage points,_T,Total - all activities,2010,,0.92,,A,Normal value,,,0,Units,_Z,Not applicable,,,5,5 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,EAMFP_NKG,Contribution of natural capital,PD,Percentage points,_T,Total - all activities,2009,,0.33,,A,Normal value,,,0,Units,_Z,Not applicable,,,5,5 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2009,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2008,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2007,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2006,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2005,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2004,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2003,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2002,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2001,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2000,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2021,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2019,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2018,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2017,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2016,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2015,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2014,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2013,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2012,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2011,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2007,,10.71,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2006,,10.57,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2005,,10.45,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2004,,10.36,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2003,,10.28,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2002,,10.35,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2001,,10.35,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2000,,10.28,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2020,,13.09,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2019,,12.99,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2018,,12.92,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2017,,12.83,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2016,,12.7,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2015,,12.46,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2014,,12.21,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2013,,12,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2012,,11.82,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2011,,11.66,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2010,,11.41,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,IRRIG_AGLAND,Irrigated land,PT_ALAR,Percentage of agricultural land area,_T,Total - all activities,2009,,11.2,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,FOR_STOCK,Forest resource stocks,M3,Cubic metres,_T,Total - all activities,2000,,12347.82,,A,Normal value,,,6,Millions,_Z,Not applicable,,,5,5 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,FOR_STOCK,Forest resource stocks,M3,Cubic metres,_T,Total - all activities,2020,,19190.62,,A,Normal value,,,6,Millions,_Z,Not applicable,,,5,5 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,FOR_STOCK,Forest resource stocks,M3,Cubic metres,_T,Total - all activities,2015,,17177,,A,Normal value,,,6,Millions,_Z,Not applicable,,,5,5 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,ELEC_FFS,Electricity support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2018,,0,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,ELEC_FFS,Electricity support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2017,,0,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,ELEC_FFS,Electricity support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2016,,0,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,ELEC_FFS,Electricity support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2015,,0,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,ELEC_FFS,Electricity support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2014,,0,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,ELEC_FFS,Electricity support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2013,,0,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,ELEC_FFS,Electricity support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2012,,0,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,ELEC_FFS,Electricity support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2011,,0,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,ELEC_FFS,Electricity support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2010,,0,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,ELEC_FFS,Electricity support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2022,,0,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,ELEC_FFS,Electricity support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2021,,0,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,ELEC_FFS,Electricity support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2020,,0,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,NATG_FFS,Gas support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2014,,3.82,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,NATG_FFS,Gas support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2013,,2.86,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,NATG_FFS,Gas support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2012,,2.29,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,NATG_FFS,Gas support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2011,,2.88,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,NATG_FFS,Gas support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2010,,4.33,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,NATG_FFS,Gas support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2022,,9.6,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,NATG_FFS,Gas support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2021,,8.38,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,NATG_FFS,Gas support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2020,,7.69,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,NATG_FFS,Gas support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2019,,6.2,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,NATG_FFS,Gas support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2018,,5.86,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,NATG_FFS,Gas support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2017,,5.79,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,NATG_FFS,Gas support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2016,,7.41,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,MWAS_INC,Municipal waste incineration,PT_WST_TR,Percentage of treated waste,_T,Total - all activities,2008,,15.23,,O,Missing value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,MWAS_INC,Municipal waste incineration,PT_WST_TR,Percentage of treated waste,_T,Total - all activities,2007,,15.21,,O,Missing value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,MWAS_INC,Municipal waste incineration,PT_WST_TR,Percentage of treated waste,_T,Total - all activities,2006,,14.45,,O,Missing value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,MWAS_INC,Municipal waste incineration,PT_WST_TR,Percentage of treated waste,_T,Total - all activities,2005,,9.82,,O,Missing value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,MWAS_INC,Municipal waste incineration,PT_WST_TR,Percentage of treated waste,_T,Total - all activities,2004,,5.55,,O,Missing value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,MWAS_INC,Municipal waste incineration,PT_WST_TR,Percentage of treated waste,_T,Total - all activities,2003,,4.9,,O,Missing value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHN,China (People’s Republic of),A,Annual,MWAS_INC,Municipal waste incineration,PT_WST_TR,Percentage of treated waste,_T,Total - all activities,2002,,3.72,,O,Missing value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
